TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud,DBSCAN_Cluster,DBSCAN_Fraud
TX001844,AC00265,276.56,2023-04-10 17:26:14,Debit,Austin,D000655,28.120.130.118,M002,Branch,68,Doctor,15,1,8942.58,2024-11-04 08:08:57,-49560163.0,False,3,1.8432705772969842,False,False,0.1348454840446316,False,False,0,False
TX001845,AC00356,8.75,2023-06-15 16:10:51,Debit,Louisville,D000502,6.44.165.160,M043,ATM,79,Retired,199,1,4044.62,2024-11-04 08:10:17,-43862366.0,False,3,1.6980277688724181,False,False,0.08174350796455221,False,False,0,False
TX001846,AC00305,637.48,2023-09-18 16:27:52,Debit,Colorado Springs,D000005,72.192.101.196,M016,Online,65,Retired,207,1,4148.85,2024-11-04 08:08:09,-35653217.0,False,2,1.9557771212053243,False,False,0.1515985974662783,False,False,0,False
TX001847,AC00300,103.15,2023-08-30 17:56:47,Debit,San Diego,D000658,161.177.41.214,M010,Branch,51,Doctor,179,1,11388.15,2024-11-04 08:07:27,-37289440.0,False,0,1.0016232135823173,False,False,0.14283420905962557,False,False,0,False
TX001848,AC00301,505.6,2023-02-14 17:56:46,Debit,Denver,D000331,104.155.121.252,M021,Branch,52,Retired,183,1,5347.57,2024-11-04 08:10:09,-54310403.0,False,3,1.569178839211597,False,False,0.19237179511380958,False,False,0,False
TX001849,AC00154,371.86,2023-02-20 17:28:57,Debit,Miami,D000147,41.110.46.150,M073,ATM,46,Doctor,91,1,1329.45,2024-11-04 08:08:19,-53793562.0,False,4,1.2901217232975417,False,False,0.19773367614824394,False,False,0,False
TX001850,AC00201,14.26,2023-11-27 17:04:28,Debit,Virginia Beach,D000122,62.152.134.92,M094,Branch,50,Engineer,37,1,2475.65,2024-11-04 08:09:14,-29603086.0,False,3,1.5214165391142118,False,False,0.16303285438514975,False,False,0,False
TX001851,AC00004,13.16,2023-05-01 17:36:10,Debit,Mesa,D000098,161.177.41.214,M084,Branch,43,Engineer,98,1,1019.46,2024-11-04 08:10:30,-47745260.0,False,4,1.2616370205146306,False,False,0.17771986808451778,False,False,0,False
TX001852,AC00237,167.92,2023-06-26 17:54:14,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,2024-11-04 08:08:14,-42905640.0,False,0,2.0085015374728097,False,False,0.05598972763453092,False,False,0,False
TX001853,AC00304,73.01,2023-05-09 17:02:28,Debit,Houston,D000402,193.217.248.188,M070,ATM,56,Retired,101,1,2833.12,2024-11-04 08:09:48,-47056040.0,False,3,0.7250814080690597,False,False,0.20785274189466768,False,False,0,False
TX001854,AC00086,201.5,2023-07-14 18:11:41,Credit,Dallas,D000059,193.83.0.183,M066,Online,61,Doctor,196,1,12148.32,2024-11-04 08:08:48,-41349427.0,False,0,1.469750757794585,False,False,0.12510473003450934,False,False,0,False
TX001855,AC00483,150.3,2023-08-07 17:25:53,Debit,Las Vegas,D000362,188.77.83.72,M077,Online,41,Doctor,204,1,14371.08,2024-11-04 08:08:30,-39278557.0,False,0,1.6147000225635217,False,False,0.09572312673104943,False,False,0,False
TX001856,AC00288,23.7,2023-10-26 17:51:32,Debit,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44,2024-11-04 08:11:44,-32365212.0,False,0,1.598681306524875,False,False,0.15740278021805593,False,False,0,False
TX001857,AC00134,49.59,2023-08-25 16:45:20,Debit,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,2024-11-04 08:09:56,-37725876.0,False,3,1.123262650847603,False,False,0.20471771292906848,False,False,0,False
TX001858,AC00130,720.13,2023-02-14 17:58:31,Credit,Omaha,D000228,155.140.33.42,M024,ATM,22,Student,96,1,387.02,2024-11-04 08:07:31,-54310140.0,False,4,1.75802598900194,False,False,0.16059601867198547,False,False,0,False
TX001859,AC00393,134.92,2023-10-31 16:46:18,Debit,Los Angeles,D000636,125.225.212.244,M021,Online,19,Student,101,1,1081.97,2024-11-04 08:09:40,-31937002.0,False,4,0.6133172991765613,False,False,0.1870213831642415,False,False,0,False
TX001860,AC00029,116.97,2023-07-12 16:52:54,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18,Student,299,1,729.7,2024-11-04 08:08:24,-41526930.0,False,4,2.6286409534709727,False,False,0.06040685652061417,False,False,0,False
TX001861,AC00228,11.06,2023-11-01 17:59:04,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2782.21,2024-11-04 08:07:08,-31846084.0,True,1,2.7110751461302294,False,True,0.03467787031456204,False,False,0,False
TX001862,AC00131,88.29,2023-01-20 16:46:06,Credit,Houston,D000101,194.29.57.163,M039,Online,50,Engineer,287,1,5245.93,2024-11-04 08:09:17,-56474591.0,False,3,2.61402055037576,False,False,0.10708669799954473,False,False,0,False
TX001863,AC00233,5.81,2023-06-23 17:36:28,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95,2024-11-04 08:08:02,-43165894.0,False,4,1.644308224197166,False,False,0.13898379879394113,False,False,0,False
TX001864,AC00017,103.48,2023-01-30 16:04:17,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,2024-11-04 08:09:34,-55613117.0,False,0,1.8023129218479017,False,False,0.17577685034731488,False,False,0,False
TX001865,AC00071,156.74,2023-02-24 18:22:31,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70,Retired,136,1,4004.35,2024-11-04 08:08:30,-53444759.0,False,3,0.5977546809213552,False,False,0.1906171815599632,False,False,0,False
TX001866,AC00128,505.14,2023-01-03 17:33:54,Debit,Portland,D000431,48.89.167.189,M058,ATM,68,Retired,179,1,2525.47,2024-11-04 08:11:16,-57940642.0,False,3,1.54366276857786,False,False,0.1682452199819312,False,False,0,False
TX001867,AC00073,31.06,2023-11-20 16:59:13,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25,2024-11-04 08:07:24,-30208091.0,False,0,1.170199024297338,False,False,0.15041218954856522,False,False,0,False
TX001868,AC00353,7.61,2023-09-21 18:13:38,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0,2024-11-04 08:08:10,-35387672.0,False,3,1.2618996996710654,False,False,0.1866362556330614,False,False,0,False
TX001869,AC00209,276.16,2023-02-13 16:14:17,Credit,Portland,D000024,64.15.0.66,M019,ATM,53,Retired,71,1,1733.34,2024-11-04 08:11:57,-54403060.0,False,3,1.0984057984454796,False,False,0.20135392504012345,False,False,0,False
TX001870,AC00396,145.77,2023-04-05 16:08:13,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,2024-11-04 08:11:25,-49996992.0,False,3,1.827463061681723,False,False,0.13585894546826027,False,False,0,False
TX001871,AC00439,369.44,2023-11-20 17:11:02,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2024-11-04 08:08:32,-30207450.0,False,4,1.8088984970712596,False,False,0.16535173525294666,False,False,0,False
TX001872,AC00063,558.86,2023-03-15 17:27:37,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32,2024-11-04 08:11:19,-51806622.0,False,0,1.5024724851304438,False,False,0.1761748768548126,False,False,0,False
TX001873,AC00203,429.15,2023-03-09 16:21:09,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26,Student,218,1,712.13,2024-11-04 08:11:30,-52329021.0,False,4,1.5644426605323332,False,False,0.16427246862329214,False,False,0,False
TX001874,AC00394,36.74,2023-02-06 17:21:37,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,2024-11-04 08:07:57,-55003580.0,False,0,1.3397855921309574,False,False,0.19329773979897913,False,False,0,False
TX001875,AC00258,79.14,2023-04-12 17:21:31,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56,2024-11-04 08:08:52,-49387641.0,False,3,1.5132282531509667,False,False,0.1630953751112758,False,False,0,False
TX001876,AC00144,132.48,2023-08-09 18:38:49,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,2024-11-04 08:07:12,-39101303.0,False,0,0.7017736609744462,False,False,0.1885956164202277,False,False,0,False
TX001877,AC00169,136.48,2023-08-14 16:46:26,Debit,Charlotte,D000119,100.137.90.188,M079,Online,52,Engineer,138,4,4618.53,2024-11-04 08:09:36,-38676190.0,True,1,0.678408688030658,False,True,0.05490165431306171,False,True,0,False
TX001878,AC00285,203.76,2023-10-02 16:33:09,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,2024-11-04 08:09:45,-34443396.0,False,3,1.2802617564201595,False,False,0.19948317543607513,False,False,0,False
TX001879,AC00047,750.95,2023-09-08 18:16:31,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,2024-11-04 08:11:09,-36510878.0,False,2,2.3225966213784717,False,False,0.08170292939337254,False,False,0,False
TX001880,AC00460,0.84,2024-01-01 16:45:56,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,2024-11-04 08:07:14,-26580078.0,False,3,1.5837276494054875,False,False,0.14854325861689133,False,False,0,False
TX001881,AC00073,257.18,2023-07-10 17:00:03,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15,2024-11-04 08:10:15,-41699412.0,False,0,2.06835409624785,False,False,0.09844973767807996,False,False,0,False
TX001882,AC00253,767.66,2023-05-08 17:44:34,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,2024-11-04 08:12:04,-47140050.0,False,2,1.4543150653179266,False,False,0.1639828051189467,False,False,0,False
TX001883,AC00320,182.29,2023-05-10 16:55:57,Debit,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39,2024-11-04 08:08:24,-46969947.0,False,3,1.1402093759325953,False,False,0.19472546546522052,False,False,0,False
TX001884,AC00462,184.51,2023-09-04 16:34:53,Credit,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64,2024-11-04 08:09:30,-36862477.0,False,0,0.5779097312847099,False,False,0.20992798312531996,False,False,0,False
TX001885,AC00071,451.31,2023-12-04 16:57:39,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,2024-11-04 08:07:38,-28998599.0,True,1,2.1605660299373124,False,True,-0.02540122184803173,True,True,0,False
TX001886,AC00363,144.1,2023-07-07 17:24:42,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57,Doctor,30,1,11523.64,2024-11-04 08:10:03,-41957121.0,False,0,1.6082570312987283,False,False,0.13264134343700357,False,False,0,False
TX001887,AC00448,72.5,2023-04-10 17:48:18,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2024-11-04 08:11:48,-49559010.0,False,0,1.6432547369748849,False,False,0.12257642748297276,False,False,0,False
TX001888,AC00206,74.11,2023-09-08 16:09:45,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,2024-11-04 08:08:28,-36518323.0,True,1,1.8125312064923844,False,True,0.03633944908478681,False,True,0,False
TX001889,AC00181,22.15,2023-05-03 16:26:08,Debit,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,2024-11-04 08:11:03,-47576695.0,False,0,1.2165445522590987,False,False,0.1832948878022726,False,False,0,False
TX001890,AC00213,777.92,2023-06-12 18:56:58,Debit,Austin,D000125,194.88.79.54,M045,Branch,62,Doctor,97,1,7061.58,2024-11-04 08:09:32,-44111554.0,False,2,1.248262396216396,False,False,0.1756052534028285,False,False,0,False
TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,2024-11-04 08:10:46,-45585497.0,False,2,1.8405310574797464,False,False,0.15826426709471303,False,False,0,False
TX001892,AC00451,406.33,2023-10-02 16:41:51,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,2024-11-04 08:07:41,-34442750.0,False,3,0.7444895825733537,False,False,0.21921999154361071,False,False,0,False
TX001893,AC00192,767.41,2023-09-07 16:28:19,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56,Doctor,27,1,12799.34,2024-11-04 08:08:55,-36603636.0,False,0,2.5262315895680802,False,False,0.08307066438819943,False,False,0,False
TX001894,AC00378,4.58,2023-10-19 16:13:30,Credit,Atlanta,D000162,89.6.100.149,M099,Online,21,Student,135,1,811.24,2024-11-04 08:06:26,-32975576.0,False,4,0.8831509244904304,False,False,0.1644808894576369,False,False,0,False
TX001895,AC00143,447.83,2023-08-15 16:22:06,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08,2024-11-04 08:07:29,-38591123.0,False,0,1.34264718457531,False,False,0.1490685496131376,False,False,0,False
TX001896,AC00499,49.67,2023-02-20 18:48:52,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,2024-11-04 08:08:23,-53788771.0,False,4,0.8051006325548216,False,False,0.1866762263847701,False,False,0,False
TX001897,AC00168,77.83,2023-12-27 16:40:01,Credit,Kansas City,D000319,34.86.220.205,M067,Branch,49,Engineer,146,1,2471.53,2024-11-04 08:10:31,-27012630.0,False,3,1.1040076825167418,False,False,0.19804155393961248,False,False,0,False
TX001898,AC00085,702.87,2023-06-07 17:06:21,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5,2024-11-04 08:11:14,-44550293.0,False,4,1.896185141514982,False,False,0.13988368204531304,False,False,0,False
TX001899,AC00144,133.56,2023-01-24 18:43:06,Debit,Atlanta,D000417,162.58.247.55,M071,Online,25,Student,177,1,783.83,2024-11-04 08:06:58,-56121832.0,False,4,0.9022155200750067,False,False,0.1892361499548993,False,False,0,False
TX001900,AC00185,868.05,2023-01-12 16:35:36,Credit,San Diego,D000255,197.52.3.107,M024,Online,49,Engineer,119,1,3931.03,2024-11-04 08:09:57,-57166461.0,False,2,0.3485527860325762,False,False,0.16594987919623788,False,False,0,False
TX001901,AC00338,52.87,2023-03-31 17:25:22,Debit,Indianapolis,D000053,91.103.147.166,M055,Branch,24,Student,70,1,960.96,2024-11-04 08:11:49,-50424387.0,False,4,0.9760482293497617,False,False,0.20304050974960092,False,False,0,False
TX001902,AC00384,179.0,2023-09-06 16:01:35,Debit,Houston,D000583,49.10.93.200,M053,ATM,78,Retired,121,1,7310.88,2024-11-04 08:10:18,-36691723.0,False,3,1.1523225638195913,False,False,0.15466368960693327,False,False,0,False
TX001903,AC00336,1168.26,2023-06-12 16:25:21,Credit,Philadelphia,D000697,111.78.64.133,M005,Online,73,Retired,37,1,1385.74,2024-11-04 08:09:53,-44120672.0,False,2,2.2742048412867604,False,False,0.03296948251117637,False,False,0,False
TX001904,AC00003,384.11,2023-05-15 16:35:43,Debit,Fort Worth,D000290,194.88.79.54,M032,ATM,58,Retired,12,1,7902.52,2024-11-04 08:06:36,-46539053.0,False,3,1.8045557701078094,False,False,0.15889135638301777,False,False,0,False
TX001905,AC00378,227.61,2023-08-07 16:16:26,Debit,Houston,D000162,220.179.173.114,M025,Online,71,Retired,61,1,4405.28,2024-11-04 08:07:41,-39282675.0,False,3,0.9038732764515455,False,False,0.17721937959172274,False,False,0,False
TX001906,AC00217,40.83,2023-08-16 16:40:51,Debit,Indianapolis,D000627,1.238.163.61,M040,ATM,48,Engineer,24,1,3944.12,2024-11-04 08:12:04,-38503873.0,False,3,1.595792765071091,False,False,0.16759480765347934,False,False,0,False
TX001907,AC00280,19.76,2023-03-31 17:50:09,Debit,Nashville,D000621,166.41.54.117,M037,ATM,20,Student,240,1,1523.04,2024-11-04 08:10:08,-50422799.0,False,4,1.88414099743441,False,False,0.12519975330191796,False,False,0,False
TX001908,AC00184,484.24,2023-05-29 16:40:15,Debit,Raleigh,D000305,73.108.76.238,M019,Branch,67,Doctor,77,1,8042.3,2024-11-04 08:06:44,-45329189.0,False,3,1.445063579302769,False,False,0.19111120949914745,False,False,0,False
TX001909,AC00456,494.66,2023-06-19 16:59:35,Debit,Houston,D000500,133.63.96.21,M009,Online,33,Doctor,110,1,5531.93,2024-11-04 08:06:25,-43513610.0,False,4,1.4004222854363753,False,False,0.20195377089284255,False,False,0,False
TX001910,AC00151,301.47,2023-01-26 16:13:15,Debit,Colorado Springs,D000030,36.13.239.172,M040,Branch,21,Student,291,1,560.73,2024-11-04 08:09:25,-55958170.0,False,4,2.477803143518763,False,False,0.08850567200524861,False,False,0,False
TX001911,AC00366,199.09,2023-05-19 16:54:16,Debit,Detroit,D000663,157.47.114.20,M078,Online,70,Doctor,89,1,1658.52,2024-11-04 08:08:46,-46192470.0,False,3,0.9357197116253801,False,False,0.17591328797457084,False,False,0,False
TX001912,AC00383,38.95,2023-10-18 16:44:17,Debit,Los Angeles,D000669,211.42.9.0,M100,Online,27,Engineer,50,1,731.52,2024-11-04 08:08:49,-33060272.0,False,4,1.2342428699241605,False,False,0.19099878212535032,False,False,0,False
TX001913,AC00076,515.94,2023-12-22 16:42:33,Debit,San Francisco,D000606,27.215.118.94,M049,ATM,29,Engineer,37,1,1389.89,2024-11-04 08:11:10,-27444517.0,False,4,1.5545488286257882,False,False,0.18046551895514018,False,False,0,False
TX001914,AC00290,41.93,2023-02-13 16:44:18,Debit,Fresno,D000600,211.45.75.44,M055,ATM,48,Engineer,136,1,5081.26,2024-11-04 08:06:24,-54400926.0,False,3,1.017470933623691,False,False,0.20129247248791143,False,False,0,False
TX001915,AC00347,137.84,2023-11-13 16:03:01,Debit,Omaha,D000553,195.226.203.234,M069,ATM,27,Student,83,1,1000.35,2024-11-04 08:09:26,-30816385.0,False,4,0.6548349979875006,False,False,0.2130427783535072,False,False,0,False
TX001916,AC00034,95.35,2023-07-26 16:27:19,Debit,Chicago,D000348,39.163.103.27,M032,Online,21,Student,131,1,1639.9,2024-11-04 08:07:22,-40318803.0,False,4,0.5690461610236879,False,False,0.19207060860166986,False,False,0,False
TX001917,AC00373,93.14,2023-01-02 16:47:11,Debit,Memphis,D000624,83.207.115.164,M092,Online,67,Retired,151,1,5473.82,2024-11-04 08:07:53,-58029642.0,False,3,0.7527216385192289,False,False,0.20411305524972279,False,False,0,False
TX001918,AC00382,1427.71,2023-01-24 17:26:34,Debit,New York,D000015,59.208.79.116,M086,Branch,64,Doctor,159,1,1729.26,2024-11-04 08:09:30,-56126576.0,True,2,2.2377203613317294,False,True,0.05807576753742405,False,True,0,False
TX001919,AC00463,79.33,2023-12-06 16:10:00,Credit,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1,2024-11-04 08:07:06,-28828626.0,False,0,1.3933295123303437,False,False,0.117610851251849,False,False,0,False
TX001920,AC00030,76.89,2023-05-10 17:49:57,Debit,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,2024-11-04 08:10:31,-46966834.0,False,3,0.9612364967671533,False,False,0.2113638661459329,False,False,0,False
TX001921,AC00431,233.71,2023-03-13 17:30:20,Debit,Jacksonville,D000450,114.115.12.20,M040,Online,19,Student,297,1,1231.98,2024-11-04 08:12:09,-51979309.0,False,4,2.5526770251235145,False,False,0.0827489180623936,False,False,0,False
TX001922,AC00243,14.92,2023-05-22 16:51:28,Debit,Las Vegas,D000521,56.89.80.133,M044,Branch,26,Engineer,120,1,6611.26,2024-11-04 08:07:33,-45933365.0,False,4,1.467439870366357,False,False,0.18002848412028055,False,False,0,False
TX001923,AC00499,242.17,2023-06-08 16:28:29,Debit,Jacksonville,D000442,111.226.226.202,M032,ATM,60,Doctor,147,1,883.72,2024-11-04 08:10:41,-44466132.0,False,3,1.0792378302248555,False,False,0.19313779765718214,False,False,0,False
TX001924,AC00065,122.98,2023-07-24 16:15:58,Debit,Jacksonville,D000259,113.134.242.82,M020,Online,79,Retired,228,1,5055.99,2024-11-04 08:09:50,-40492432.0,False,3,1.928011289929263,False,False,0.08920077035375762,False,False,0,False
TX001925,AC00492,129.35,2023-08-28 16:31:48,Debit,Las Vegas,D000631,179.43.245.131,M040,ATM,52,Engineer,130,1,7166.88,2024-11-04 08:09:41,-37467473.0,False,0,0.9004507236166566,False,False,0.20864637954912785,False,False,0,False
TX001926,AC00062,138.33,2023-07-07 17:58:29,Debit,Dallas,D000183,31.127.129.152,M011,Online,21,Student,69,1,232.56,2024-11-04 08:09:17,-41955048.0,False,4,0.9345833745824249,False,False,0.1817438742445962,False,False,0,False
TX001927,AC00026,39.31,2023-10-30 17:24:55,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38,2024-11-04 08:06:47,-32020912.0,False,4,1.0577915328265763,False,False,0.18767767325318407,False,False,0,False
TX001928,AC00201,91.85,2023-10-16 16:50:31,Debit,Seattle,D000471,64.89.183.39,M040,Online,21,Student,148,1,802.09,2024-11-04 08:12:14,-33232903.0,False,4,0.7174851820285454,False,False,0.18774306630509507,False,False,0,False
TX001929,AC00377,277.7,2023-06-22 16:38:46,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58,Engineer,107,1,1423.2,2024-11-04 08:11:43,-43255977.0,False,3,0.8817886494276213,False,False,0.20586684053181165,False,False,0,False
TX001930,AC00269,114.03,2023-11-24 16:30:21,Debit,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,2024-11-04 08:11:42,-29864481.0,False,0,1.2074828800634436,False,False,0.13918249839902153,False,False,0,False
TX001931,AC00239,302.63,2023-02-28 17:24:26,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,2024-11-04 08:07:17,-53102571.0,False,4,1.6298943776159351,False,False,0.1648643333531407,False,False,0,False
TX001932,AC00070,31.19,2023-04-25 16:23:59,Debit,Charlotte,D000410,93.160.83.196,M023,ATM,52,Engineer,74,1,5545.96,2024-11-04 08:09:33,-48267934.0,False,3,1.008029276121619,False,False,0.1999223635108041,False,False,0,False
TX001933,AC00284,112.91,2023-11-15 18:04:22,Credit,Tucson,D000439,53.218.177.171,M031,Online,27,Engineer,135,1,4764.48,2024-11-04 08:09:36,-30636314.0,False,4,0.9143734964573873,False,False,0.19449391891611745,False,False,0,False
TX001934,AC00337,742.26,2023-06-20 17:04:02,Debit,San Diego,D000678,172.111.76.65,M056,Online,27,Engineer,36,1,7868.19,2024-11-04 08:10:01,-43427159.0,False,2,1.8635623454858585,False,False,0.1236250542218893,False,False,0,False
TX001935,AC00051,256.8,2023-02-24 16:49:51,Debit,Charlotte,D000143,173.232.121.213,M014,ATM,26,Student,80,1,1128.38,2024-11-04 08:09:22,-53450371.0,False,4,0.6071680540159297,False,False,0.2120669550378551,False,False,0,False
TX001936,AC00328,378.68,2023-01-06 17:23:59,Debit,Fort Worth,D000653,31.75.105.19,M095,ATM,60,Doctor,239,1,7627.04,2024-11-04 08:07:11,-57681792.0,False,0,2.004102622610696,False,False,0.14554793975101377,False,False,0,False
TX001937,AC00064,571.93,2023-09-20 17:44:37,Debit,Washington,D000230,113.137.153.101,M048,Online,52,Retired,119,1,4026.03,2024-11-04 08:06:42,-35475725.0,False,2,1.2759910879564162,False,False,0.19381769700711815,False,False,0,False
TX001938,AC00231,26.31,2023-08-11 16:38:16,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,2024-11-04 08:06:54,-38935718.0,False,3,1.415699364420622,False,False,0.12197715302642803,False,False,0,False
TX001939,AC00362,205.58,2023-08-16 17:49:13,Debit,Portland,D000547,221.206.44.63,M005,Online,20,Student,159,1,1501.95,2024-11-04 08:07:55,-38499522.0,False,4,0.6539025593860961,False,False,0.19964187559917718,False,False,0,False
TX001940,AC00363,533.61,2023-12-20 16:17:11,Debit,Mesa,D000324,66.255.7.16,M043,Online,48,Engineer,115,1,3656.93,2024-11-04 08:11:43,-27618872.0,False,2,1.3757058697109554,False,False,0.19068936839312978,False,False,0,False
TX001941,AC00196,428.62,2023-06-05 16:02:04,Debit,Raleigh,D000039,71.93.189.160,M028,Branch,55,Retired,72,1,3473.24,2024-11-04 08:10:24,-44726900.0,False,3,1.0896684695105876,False,False,0.21007834748681353,False,False,0,False
TX001942,AC00360,361.22,2023-04-17 17:58:55,Debit,Raleigh,D000338,173.135.78.201,M028,ATM,64,Retired,167,1,7061.73,2024-11-04 08:10:24,-48953489.0,False,3,1.153942839467515,False,False,0.2019997248477824,False,False,0,False
TX001943,AC00499,837.29,2023-11-27 16:14:25,Debit,Phoenix,D000189,217.233.219.196,M002,Branch,25,Student,216,1,6012.67,2024-11-04 08:07:12,-29605967.0,False,2,1.8680430883725543,False,False,0.11219363144435868,False,False,0,False
TX001944,AC00213,117.25,2023-04-03 16:35:30,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68,2024-11-04 08:08:29,-50167979.0,False,0,1.478799698179118,False,False,0.13573138477953817,False,False,0,False
TX001945,AC00165,135.27,2023-08-10 16:16:41,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,2024-11-04 08:09:32,-39023571.0,False,0,0.396993650661946,False,False,0.18912598922483004,False,False,0,False
TX001946,AC00299,185.1,2023-08-08 16:21:01,Debit,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,2024-11-04 08:10:41,-39196180.0,False,3,1.4354411788504662,False,False,0.1746035239065325,False,False,0,False
TX001947,AC00119,113.54,2023-09-22 16:42:46,Debit,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,2024-11-04 08:08:45,-35306759.0,False,0,2.448960323029669,False,False,0.11853458242211978,False,False,0,False
TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94,2024-11-04 08:08:19,-29432441.0,False,3,0.8951043419712121,False,False,0.20109090287579467,False,False,0,False
TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,-56208438.0,False,0,1.4154690129708758,False,False,0.18575592235634358,False,False,0,False
TX001950,AC00244,737.1,2023-07-19 16:11:01,Debit,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19,2024-11-04 08:11:08,-40924807.0,False,2,1.1032355430308036,False,False,0.1859155241101897,False,False,0,False
TX001951,AC00382,223.22,2023-07-17 16:20:27,Debit,Fort Worth,D000397,66.255.7.16,M018,ATM,27,Student,96,1,1734.22,2024-11-04 08:08:15,-41096868.0,False,4,0.3603313088117754,False,False,0.21865143924073305,False,False,0,False
TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,2024-11-04 08:09:49,-34268572.0,False,3,1.555229666164459,False,False,0.16352948094306036,False,False,0,False
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06,2024-11-04 08:06:37,-53192889.0,True,2,2.318919748078176,False,True,0.029756033276766014,False,True,0,False
TX001954,AC00275,27.44,2023-11-06 17:23:43,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,2024-11-04 08:08:43,-31416300.0,False,3,1.005266169926865,False,False,0.19336949734024222,False,False,0,False
